match_id,date,season,home_team,away_team,home_elo,away_elo,elo_diff,home_form_l5,away_form_l5,home_form_l5_home,away_form_l5_away,home_avg_goals_l10,away_avg_goals_l10,home_avg_conceded_l10,away_avg_conceded_l10,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,home_advantage,home_shots_efficiency_l10,away_shots_efficiency_l10,home_corner_dominance_l10,away_corner_dominance_l10,home_discipline_risk_l10,away_discipline_risk_l10,home_first_half_strength_l10,away_first_half_strength_l10,home_defensive_pressure_l10,away_defensive_pressure_l10,outcome
D1_20250223_Bayern Munich_Ein Frankfurt,2025-02-23,2425,Bayern Munich,Ein Frankfurt,1766.4,1612.0,154.4000000000001,0.9,0.7,1.0,0.6,2.8,1.8,1.1,1.3,0.4286,0.2857,0.2857,7,0.7903,0.4096,0.3464,0.7556,0.598,1.9,1.6,0.4286,0.4444,11.4,10.3,0
D1_20250223_Hoffenheim_Stuttgart,2025-02-23,2425,Hoffenheim,Stuttgart,1463.6,1602.2,-138.60000000000014,0.5,0.4,0.2,0.7,1.2,1.7,2.1,1.2,0.2857,0.4286,0.2857,7,0.3531,0.3378,0.3984,0.5288,0.5326,1.7,2.4,0.3333,0.2941,10.7,14.8,1
D1_20250223_RB Leipzig_Heidenheim,2025-02-23,2425,RB Leipzig,Heidenheim,1634.8,1374.8,260.0,0.6,0.0,0.7,0.1,1.7,1.0,1.5,2.1,1.0,0.0,0.0,3,0.7124,0.4151,0.3846,0.4409,0.4409,2.8,1.7,0.7059,0.3,9.7,11.6,1
D1_20250228_Stuttgart_Bayern Munich,2025-02-28,2425,Stuttgart,Bayern Munich,1600.4,1772.5,-172.0999999999999,0.3,0.9,0.4,0.6,1.5,2.8,1.1,0.9,0.1429,0.2857,0.5714,7,0.3992,0.3923,0.4247,0.5773,0.7356,2.3,1.9,0.4,0.4286,13.7,11.6,2
D1_20250301_Bochum_Hoffenheim,2025-03-01,2425,Bochum,Hoffenheim,1407.3,1465.4,-58.100000000000136,0.4,0.4,0.7,0.5,1.3,1.2,1.2,2.1,0.5714,0.0,0.4286,7,0.4163,0.3134,0.331,0.5258,0.4862,2.1,1.6,0.4615,0.3333,8.2,11.2,2
D1_20250301_Heidenheim_M'gladbach,2025-03-01,2425,Heidenheim,M'gladbach,1387.2,1518.3,-131.0999999999999,0.1,0.7,0.2,0.6,1.0,1.6,1.9,1.7,0.0,0.3333,0.6667,3,0.3199,0.3774,0.4574,0.4688,0.4896,2.0,1.9,0.5,0.5625,12.7,11.0,2
D1_20250301_RB Leipzig_Mainz,2025-03-01,2425,RB Leipzig,Mainz,1622.3,1566.7,55.59999999999991,0.6,0.7,0.8,0.4,1.7,1.4,1.7,0.6,0.2857,0.2857,0.4286,7,0.5678,0.3947,0.413,0.4845,0.44,2.8,2.9,0.7059,0.5,10.1,10.4,2
D1_20250301_St Pauli_Dortmund,2025-03-01,2425,St Pauli,Dortmund,1436.6,1557.1,-120.5,0.3,0.5,0.3,0.4,0.7,1.9,1.0,1.8,0.0,0.0,1.0,1,0.2666,0.2685,0.3022,0.4222,0.581,1.9,2.9,0.5714,0.4211,10.8,10.8,2
D1_20250301_Werder Bremen_Wolfsburg,2025-03-01,2425,Werder Bremen,Wolfsburg,1497.2,1541.2,-44.0,0.3,0.6,0.5,0.5,1.5,1.7,2.3,1.5,0.4,0.4,0.2,5,0.4063,0.2963,0.3333,0.4831,0.4685,3.8,2.3,0.5333,0.1765,11.7,10.2,2
D1_20250301_Ein Frankfurt_Leverkusen,2025-03-01,2425,Ein Frankfurt,Leverkusen,1606.0,1785.3,-179.29999999999995,0.5,0.7,0.7,0.8,1.6,2.1,1.5,0.7,0.2857,0.0,0.7143,7,0.405,0.3529,0.4113,0.5631,0.604,1.5,1.8,0.5,0.619,10.2,10.3,2
D1_20250302_Augsburg_Freiburg,2025-03-02,2425,Augsburg,Freiburg,1519.0,1562.9,-43.90000000000009,0.7,0.8,0.5,0.4,1.1,1.7,1.0,1.9,0.1429,0.0,0.8571,7,0.4258,0.3398,0.4343,0.4479,0.4545,2.7,2.4,0.5455,0.4706,11.2,8.9,1
D1_20250302_Union Berlin_Holstein Kiel,2025-03-02,2425,Union Berlin,Holstein Kiel,1423.5,1391.2,32.299999999999955,0.3,0.2,0.3,0.1,0.8,2.1,2.2,2.6,1.0,0.0,0.0,1,0.5571,0.2652,0.4632,0.5057,0.2816,1.8,2.2,0.5,0.4762,8.1,11.6,2
D1_20250307_M'gladbach_Mainz,2025-03-07,2425,M'gladbach,Mainz,1532.8,1589.4,-56.600000000000136,0.7,0.7,0.5,0.4,1.5,1.4,1.6,0.6,0.0,0.7143,0.2857,7,0.4201,0.4565,0.3737,0.4536,0.4078,2.1,2.7,0.5333,0.4286,10.5,10.0,2
D1_20250308_Bayern Munich_Bochum,2025-03-08,2425,Bayern Munich,Bochum,1785.2,1389.4,395.79999999999995,0.9,0.4,1.0,0.4,3.0,1.1,0.8,1.3,0.7143,0.0,0.2857,7,0.8861,0.4526,0.3082,0.7391,0.5364,2.0,2.1,0.4333,0.5455,10.7,9.9,2
D1_20250308_Dortmund_Augsburg,2025-03-08,2425,Dortmund,Augsburg,1572.2,1516.4,55.799999999999955,0.6,0.6,0.4,0.8,2.0,1.1,1.7,0.8,0.5714,0.2857,0.1429,7,0.6544,0.2925,0.3333,0.5842,0.4889,2.6,2.5,0.4,0.5455,10.9,11.6,2
D1_20250308_Holstein Kiel_Stuttgart,2025-03-08,2425,Holstein Kiel,Stuttgart,1413.0,1587.7,-174.70000000000005,0.3,0.3,0.5,0.7,2.1,1.3,2.2,1.3,0.0,0.0,1.0,1,0.2159,0.4681,0.379,0.2727,0.587,2.1,2.5,0.4762,0.3846,12.2,12.5,1
D1_20250308_Leverkusen_Werder Bremen,2025-03-08,2425,Leverkusen,Werder Bremen,1797.7,1478.6,319.10000000000014,0.8,0.2,0.9,0.3,2.3,1.4,0.8,2.5,0.6,0.4,0.0,5,0.7838,0.4354,0.3043,0.6042,0.5111,1.9,3.7,0.6087,0.5,10.0,11.6,2
D1_20250308_Wolfsburg_St Pauli,2025-03-08,2425,Wolfsburg,St Pauli,1559.8,1421.6,138.20000000000005,0.7,0.1,0.5,0.4,1.7,0.7,1.3,1.0,0.0,1.0,0.0,1,0.496,0.3468,0.26,0.4364,0.4607,2.2,1.8,0.2353,0.5714,10.4,11.2,1
D1_20250308_Freiburg_RB Leipzig,2025-03-08,2425,Freiburg,RB Leipzig,1565.5,1599.6,-34.09999999999991,0.9,0.5,0.8,0.3,1.4,1.6,1.7,1.8,0.0,0.2857,0.7143,7,0.4499,0.4205,0.3704,0.4405,0.5217,2.1,2.8,0.5,0.75,9.9,10.6,1
D1_20250309_Ein Frankfurt_Union Berlin,2025-03-09,2425,Ein Frankfurt,Union Berlin,1593.6,1401.7,191.89999999999986,0.4,0.3,0.7,0.2,1.6,0.8,1.7,2.1,0.4286,0.2857,0.2857,7,0.5894,0.3727,0.2603,0.5408,0.5446,1.3,2.2,0.5,0.5,9.4,9.3,2
D1_20250309_Hoffenheim_Heidenheim,2025-03-09,2425,Hoffenheim,Heidenheim,1483.3,1372.6,110.70000000000005,0.5,0.1,0.2,0.2,1.2,0.9,2.0,1.9,0.3333,0.6667,0.0,3,0.5134,0.3429,0.3675,0.4455,0.4719,1.5,1.8,0.3333,0.4444,11.9,12.9,1
D1_20250314_St Pauli_Hoffenheim,2025-03-14,2425,St Pauli,Hoffenheim,1431.1,1474.7,-43.600000000000136,0.1,0.6,0.3,0.6,0.7,1.2,1.1,1.9,1.0,0.0,0.0,1,0.3669,0.2427,0.3116,0.5055,0.4352,1.6,1.7,0.5714,0.4167,11.3,12.4,0
D1_20250315_RB Leipzig_Dortmund,2025-03-15,2425,RB Leipzig,Dortmund,1602.6,1549.4,53.19999999999982,0.5,0.4,0.6,0.4,1.5,1.7,1.3,1.7,0.7143,0.0,0.2857,7,0.5182,0.3443,0.2685,0.5824,0.6569,2.9,2.2,0.7333,0.2941,10.3,11.3,0
D1_20250315_Union Berlin_Bayern Munich,2025-03-15,2425,Union Berlin,Bayern Munich,1428.7,1754.9,-326.20000000000005,0.4,0.7,0.3,0.7,0.9,2.7,1.8,1.0,0.0,0.1429,0.8571,7,0.2473,0.2624,0.4505,0.5426,0.7263,2.0,1.8,0.3333,0.4444,9.4,11.1,1
D1_20250315_Werder Bremen_M'gladbach,2025-03-15,2425,Werder Bremen,M'gladbach,1508.0,1514.8,-6.7999999999999545,0.2,0.5,0.3,0.6,1.2,1.4,2.4,1.8,0.2,0.6,0.2,5,0.4188,0.313,0.4343,0.5,0.4783,3.9,2.1,0.4167,0.5,11.6,9.7,2
D1_20250315_Mainz_Freiburg,2025-03-15,2425,Mainz,Freiburg,1607.4,1562.5,44.90000000000009,0.9,0.8,0.9,0.5,1.4,1.3,0.6,1.2,0.0,0.7143,0.2857,7,0.5655,0.3962,0.4111,0.4725,0.4302,2.4,1.9,0.3571,0.5385,9.6,10.2,1
D1_20250315_Augsburg_Wolfsburg,2025-03-15,2425,Augsburg,Wolfsburg,1539.1,1550.2,-11.100000000000136,0.7,0.7,0.4,0.7,1.1,1.7,0.3,1.1,0.4286,0.4286,0.1429,7,0.441,0.3402,0.3333,0.4149,0.4074,2.5,2.0,0.5455,0.2353,11.1,10.9,0
D1_20250316_Bochum_Ein Frankfurt,2025-03-16,2425,Bochum,Ein Frankfurt,1419.7,1566.6,-146.89999999999986,0.6,0.3,0.5,0.4,1.2,1.6,1.5,1.6,0.2857,0.4286,0.2857,7,0.3453,0.3286,0.383,0.4957,0.4353,2.5,1.5,0.4167,0.5625,9.1,9.2,2
D1_20250316_Heidenheim_Holstein Kiel,2025-03-16,2425,Heidenheim,Holstein Kiel,1381.3,1416.4,-35.100000000000136,0.2,0.4,0.2,0.3,1.0,1.8,1.8,2.3,0.0,0.0,1.0,1,0.4033,0.3538,0.4175,0.4783,0.2913,1.4,2.5,0.4,0.3889,12.0,11.8,0
D1_20250316_Stuttgart_Leverkusen,2025-03-16,2425,Stuttgart,Leverkusen,1584.3,1768.3,-184.0,0.4,0.6,0.4,0.8,1.5,1.8,1.4,0.9,0.0,0.5714,0.4286,7,0.4487,0.4231,0.3862,0.5349,0.6214,2.5,2.2,0.4,0.7222,12.2,10.1,2
D1_20250328_Leverkusen_Bochum,2025-03-28,2425,Leverkusen,Bochum,1780.5,1405.8,374.70000000000005,0.7,0.5,0.7,0.4,1.9,1.3,1.0,1.6,0.5714,0.2857,0.1429,7,0.7854,0.3571,0.3493,0.6822,0.513,2.2,2.7,0.5263,0.3846,10.6,9.4,0
D1_20250329_Ein Frankfurt_Stuttgart,2025-03-29,2425,Ein Frankfurt,Stuttgart,1580.5,1572.1,8.400000000000091,0.4,0.2,0.5,0.6,1.8,1.7,1.7,1.8,0.4286,0.2857,0.2857,7,0.4765,0.3793,0.4412,0.4111,0.4471,1.3,2.7,0.5556,0.4118,9.1,12.5,0
D1_20250329_M'gladbach_RB Leipzig,2025-03-29,2425,M'gladbach,RB Leipzig,1535.0,1612.0,-77.0,0.6,0.5,0.3,0.4,1.8,1.3,1.9,1.1,0.2857,0.1429,0.5714,7,0.3976,0.4673,0.3361,0.494,0.5149,2.3,3.1,0.5,0.7692,10.0,10.1,0
D1_20250329_Wolfsburg_Heidenheim,2025-03-29,2425,Wolfsburg,Heidenheim,1538.2,1394.3,143.9000000000001,0.6,0.4,0.6,0.3,1.6,1.1,1.2,1.9,0.6667,0.3333,0.0,3,0.5144,0.3228,0.3281,0.396,0.4615,2.0,1.5,0.1875,0.3636,10.1,12.3,2
D1_20250329_Hoffenheim_Augsburg,2025-03-29,2425,Hoffenheim,Augsburg,1461.2,1551.1,-89.89999999999986,0.6,0.8,0.3,0.8,1.2,1.2,1.9,0.2,0.5714,0.2857,0.1429,7,0.4286,0.3228,0.3367,0.4128,0.4253,1.7,2.1,0.4167,0.5,11.6,10.6,1
D1_20250329_Bayern Munich_St Pauli,2025-03-29,2425,Bayern Munich,St Pauli,1745.8,1444.5,301.29999999999995,0.6,0.3,0.8,0.3,2.7,0.8,1.1,1.0,1.0,0.0,0.0,1,0.851,0.4294,0.2737,0.7526,0.551,1.9,1.6,0.4444,0.5,11.4,11.4,0
D1_20250329_Holstein Kiel_Werder Bremen,2025-03-29,2425,Holstein Kiel,Werder Bremen,1403.3,1487.8,-84.5,0.3,0.2,0.4,0.3,1.7,1.2,2.3,2.4,0.0,0.0,1.0,1,0.2956,0.381,0.2748,0.3301,0.5333,2.5,3.9,0.4118,0.5,12.4,11.6,2
D1_20250330_Freiburg_Union Berlin,2025-03-30,2425,Freiburg,Union Berlin,1568.8,1437.8,131.0,0.7,0.3,0.7,0.4,1.2,1.0,1.2,1.7,0.1429,0.4286,0.4286,7,0.5061,0.4,0.2464,0.4096,0.4851,1.9,1.7,0.4167,0.3,9.7,9.4,2
D1_20250330_Dortmund_Mainz,2025-03-30,2425,Dortmund,Mainz,1540.1,1601.1,-61.0,0.4,0.9,0.3,0.6,1.5,1.4,1.6,0.8,0.4286,0.2857,0.2857,7,0.6036,0.2716,0.3905,0.6636,0.4588,2.4,2.8,0.2667,0.3571,12.1,8.7,0
D1_20250404_Augsburg_Bayern Munich,2025-04-04,2425,Augsburg,Bayern Munich,1551.6,1748.7,-197.10000000000014,0.8,0.7,0.6,0.8,1.1,2.5,0.3,1.3,0.2857,0.0,0.7143,7,0.3175,0.3265,0.4386,0.4375,0.7065,2.1,2.1,0.3636,0.4,10.5,10.8,2
D1_20250405_RB Leipzig_Hoffenheim,2025-04-05,2425,RB Leipzig,Hoffenheim,1597.0,1460.8,136.20000000000005,0.4,0.5,0.6,0.6,1.2,1.3,1.0,1.5,0.5714,0.1429,0.2857,7,0.6712,0.303,0.3185,0.5505,0.4646,2.0,1.7,0.75,0.3846,9.6,12.0,0
D1_20250405_Bochum_Stuttgart,2025-04-05,2425,Bochum,Stuttgart,1403.9,1560.9,-157.0,0.3,0.2,0.3,0.4,1.3,1.5,1.9,1.8,0.1429,0.2857,0.5714,7,0.3322,0.3475,0.4271,0.514,0.4479,2.7,3.1,0.4615,0.4667,8.5,11.5,2
D1_20250405_Freiburg_Dortmund,2025-04-05,2425,Freiburg,Dortmund,1543.5,1554.3,-10.799999999999955,0.5,0.6,0.5,0.4,1.2,1.6,1.0,1.3,0.1429,0.0,0.8571,7,0.4062,0.3725,0.2866,0.45,0.6364,2.1,2.4,0.4167,0.375,10.0,11.6,2
D1_20250405_Heidenheim_Leverkusen,2025-04-05,2425,Heidenheim,Leverkusen,1420.0,1782.5,-362.5,0.6,0.8,0.2,0.8,0.9,2.1,1.6,1.1,0.0,0.0,1.0,3,0.2139,0.328,0.3446,0.4787,0.68,1.6,2.0,0.4444,0.5238,12.1,10.4,2
D1_20250405_Mainz_Holstein Kiel,2025-04-05,2425,Mainz,Holstein Kiel,1586.9,1386.6,200.30000000000018,0.7,0.3,0.8,0.3,1.5,1.3,1.0,2.4,1.0,0.0,0.0,1,0.6765,0.3636,0.3143,0.4699,0.36,2.5,2.4,0.3333,0.3077,9.3,12.1,1
D1_20250405_Werder Bremen_Ein Frankfurt,2025-04-05,2425,Werder Bremen,Ein Frankfurt,1504.5,1591.7,-87.20000000000005,0.4,0.4,0.2,0.6,1.2,1.5,2.1,1.6,0.0,0.4,0.6,5,0.3765,0.2857,0.3759,0.5275,0.3608,3.5,1.3,0.5,0.6,11.4,8.6,0
D1_20250406_Union Berlin_Wolfsburg,2025-04-06,2425,Union Berlin,Wolfsburg,1463.1,1512.6,-49.5,0.5,0.4,0.4,0.5,1.2,1.1,1.6,1.2,0.4286,0.1429,0.4286,7,0.4026,0.2815,0.3115,0.4688,0.404,2.0,2.1,0.3333,0.1818,9.3,10.4,0
D1_20250406_St Pauli_M'gladbach,2025-04-06,2425,St Pauli,M'gladbach,1441.6,1550.0,-108.40000000000009,0.3,0.6,0.5,0.8,1.0,1.8,1.2,1.4,0.0,0.0,1.0,1,0.3673,0.3118,0.4211,0.5426,0.4588,1.0,2.5,0.5,0.5,12.0,9.9,1
D1_20250411_Wolfsburg_RB Leipzig,2025-04-11,2425,Wolfsburg,RB Leipzig,1498.9,1603.6,-104.69999999999982,0.3,0.5,0.4,0.4,0.9,1.2,1.0,0.8,0.4286,0.0,0.5714,7,0.3578,0.2992,0.3066,0.4158,0.5909,1.9,2.0,0.1111,0.6667,10.7,9.4,2
D1_20250412_Bochum_Augsburg,2025-04-12,2425,Bochum,Augsburg,1390.5,1540.0,-149.5,0.2,0.6,0.2,0.7,1.0,1.0,2.0,0.6,0.4286,0.2857,0.2857,7,0.3621,0.3478,0.3263,0.4904,0.4487,2.4,2.6,0.6,0.3,9.1,10.5,2
D1_20250412_Hoffenheim_Mainz,2025-04-12,2425,Hoffenheim,Mainz,1454.2,1575.7,-121.5,0.4,0.6,0.4,0.6,1.1,1.5,1.7,0.9,0.1429,0.1429,0.7143,7,0.4146,0.3158,0.3684,0.4412,0.4713,2.2,2.7,0.3636,0.2667,11.7,8.9,0
D1_20250412_Holstein Kiel_St Pauli,2025-04-12,2425,Holstein Kiel,St Pauli,1397.8,1442.0,-44.200000000000045,0.4,0.4,0.2,0.3,1.3,0.9,2.2,1.3,0.0,0.0,1.0,1,0.2951,0.3398,0.3036,0.3564,0.5859,2.6,0.8,0.3846,0.4444,11.9,12.2,2
D1_20250412_Leverkusen_Union Berlin,2025-04-12,2425,Leverkusen,Union Berlin,1788.3,1476.8,311.5,0.8,0.7,0.7,0.6,1.9,1.1,1.0,1.5,0.5714,0.4286,0.0,7,0.7492,0.3333,0.2721,0.6703,0.4804,2.0,1.8,0.5263,0.1818,10.8,9.7,1
D1_20250412_M'gladbach_Freiburg,2025-04-12,2425,M'gladbach,Freiburg,1549.6,1523.5,26.09999999999991,0.7,0.3,0.5,0.6,1.8,1.3,1.2,1.0,0.0,0.5714,0.4286,7,0.4721,0.4196,0.3727,0.4118,0.4634,2.5,1.9,0.5556,0.3846,9.3,9.8,2
D1_20250412_Bayern Munich_Dortmund,2025-04-12,2425,Bayern Munich,Dortmund,1760.3,1574.3,186.0,0.7,0.6,0.8,0.6,2.5,2.0,1.2,1.2,0.5714,0.2857,0.1429,7,0.7504,0.4364,0.3,0.7,0.6381,1.9,2.2,0.36,0.35,10.7,11.6,1
D1_20250413_Ein Frankfurt_Heidenheim,2025-04-13,2425,Ein Frankfurt,Heidenheim,1576.2,1414.2,162.0,0.4,0.5,0.5,0.4,1.3,0.9,1.8,1.5,1.0,0.0,0.0,3,0.5912,0.3504,0.3307,0.375,0.5,1.6,1.6,0.6154,0.4444,8.8,11.4,0
D1_20250413_Stuttgart_Werder Bremen,2025-04-13,2425,Stuttgart,Werder Bremen,1574.3,1519.9,54.399999999999864,0.3,0.6,0.2,0.5,1.5,1.4,1.8,1.9,0.2,0.4,0.4,5,0.5873,0.4082,0.32,0.4433,0.5,2.7,3.7,0.4,0.5,12.0,11.5,2
D1_20250419_Freiburg_Hoffenheim,2025-04-19,2425,Freiburg,Hoffenheim,1545.0,1471.2,73.79999999999995,0.4,0.4,0.5,0.4,1.4,1.1,0.9,1.5,0.5714,0.2857,0.1429,7,0.5045,0.377,0.3333,0.4884,0.396,1.6,2.3,0.4286,0.5455,9.3,12.0,0
D1_20250419_Heidenheim_Bayern Munich,2025-04-19,2425,Heidenheim,Bayern Munich,1408.4,1749.5,-341.0999999999999,0.5,0.6,0.2,0.8,0.8,2.5,1.6,1.3,0.3333,0.0,0.6667,3,0.1908,0.3,0.4301,0.5,0.6842,1.7,1.7,0.5,0.32,11.2,9.7,2
D1_20250419_Mainz_Wolfsburg,2025-04-19,2425,Mainz,Wolfsburg,1558.7,1483.1,75.60000000000014,0.4,0.1,0.7,0.5,1.3,0.9,1.1,1.1,0.2857,0.1429,0.5714,7,0.5523,0.3333,0.3197,0.4483,0.396,2.8,1.9,0.2308,0.1111,9.9,11.0,1
D1_20250419_RB Leipzig_Holstein Kiel,2025-04-19,2425,RB Leipzig,Holstein Kiel,1619.4,1379.2,240.20000000000005,0.7,0.2,0.7,0.3,1.3,1.2,0.8,2.2,1.0,0.0,0.0,1,0.7359,0.2966,0.3365,0.5575,0.383,2.3,2.5,0.6923,0.4167,10.2,12.1,1
D1_20250419_Werder Bremen_Bochum,2025-04-19,2425,Werder Bremen,Bochum,1542.6,1376.7,165.89999999999986,0.8,0.2,0.4,0.4,1.4,1.1,1.8,1.9,0.8,0.2,0.0,5,0.5099,0.3254,0.3464,0.5055,0.5,3.5,2.3,0.5714,0.5455,11.6,9.4,0
D1_20250419_Union Berlin_Stuttgart,2025-04-19,2425,Union Berlin,Stuttgart,1490.1,1551.6,-61.5,0.8,0.3,0.4,0.6,1.1,1.6,1.2,1.8,0.2857,0.2857,0.4286,7,0.3818,0.2946,0.39,0.45,0.4731,1.6,3.0,0.1818,0.4375,10.1,12.1,1
D1_20250420_Dortmund_M'gladbach,2025-04-20,2425,Dortmund,M'gladbach,1585.1,1528.0,57.09999999999991,0.5,0.5,0.5,0.9,2.0,1.6,1.2,1.4,0.5714,0.1429,0.2857,7,0.6648,0.289,0.3962,0.6321,0.3875,1.8,2.4,0.3,0.625,10.9,8.9,0
D1_20250420_St Pauli_Leverkusen,2025-04-20,2425,St Pauli,Leverkusen,1460.6,1775.0,-314.4000000000001,0.6,0.7,0.4,0.9,0.8,1.7,1.4,0.8,0.0,0.0,1.0,1,0.2535,0.3182,0.2993,0.6022,0.7143,1.2,2.2,0.5,0.4706,12.2,10.9,1
D1_20250420_Augsburg_Ein Frankfurt,2025-04-20,2425,Augsburg,Ein Frankfurt,1553.7,1582.0,-28.299999999999955,0.7,0.6,0.6,0.4,1.0,1.4,0.6,1.6,0.1429,0.5714,0.2857,7,0.4509,0.3021,0.3403,0.4321,0.413,2.9,1.7,0.3,0.6429,11.0,7.9,1
D1_20250425_Stuttgart_Heidenheim,2025-04-25,2425,Stuttgart,Heidenheim,1553.4,1402.0,151.4000000000001,0.3,0.4,0.0,0.4,1.9,0.7,2.0,1.8,0.3333,0.3333,0.3333,3,0.6151,0.4078,0.2846,0.4747,0.5057,3.0,2.0,0.5789,0.5714,11.8,11.4,2
D1_20250426_Wolfsburg_Freiburg,2025-04-26,2425,Wolfsburg,Freiburg,1490.5,1553.6,-63.09999999999991,0.1,0.5,0.3,0.8,1.0,1.6,1.2,1.1,0.2857,0.0,0.7143,7,0.3982,0.3228,0.3884,0.4272,0.4744,1.9,1.7,0.2,0.4375,11.7,9.1,2
D1_20250426_Ein Frankfurt_RB Leipzig,2025-04-26,2425,Ein Frankfurt,RB Leipzig,1585.3,1607.3,-22.0,0.7,0.7,0.6,0.5,1.3,1.4,1.5,0.9,0.2857,0.4286,0.2857,7,0.5237,0.3676,0.302,0.4043,0.5583,1.7,2.2,0.6923,0.6429,7.7,10.6,0
D1_20250426_Leverkusen_Augsburg,2025-04-26,2425,Leverkusen,Augsburg,1766.2,1550.4,215.79999999999995,0.8,0.6,0.6,0.8,1.5,0.9,0.8,0.5,0.7143,0.0,0.2857,7,0.7303,0.2986,0.2804,0.7097,0.4157,1.9,2.8,0.4667,0.3333,11.4,10.2,0
D1_20250426_Holstein Kiel_M'gladbach,2025-04-26,2425,Holstein Kiel,M'gladbach,1391.3,1518.8,-127.5,0.2,0.5,0.2,0.7,1.0,1.6,1.9,1.6,0.0,0.0,1.0,1,0.2932,0.2991,0.39,0.433,0.3837,2.6,2.4,0.6,0.625,11.9,9.1,0
D1_20250426_Hoffenheim_Dortmund,2025-04-26,2425,Hoffenheim,Dortmund,1462.6,1594.4,-131.80000000000018,0.3,0.7,0.5,0.5,1.2,2.1,1.5,1.3,0.1429,0.1429,0.7143,7,0.3375,0.3167,0.2982,0.4175,0.6476,2.2,1.9,0.6667,0.381,12.0,10.8,2
D1_20250426_Bayern Munich_Mainz,2025-04-26,2425,Bayern Munich,Mainz,1755.9,1551.3,204.60000000000014,0.8,0.3,0.7,0.6,2.5,1.5,1.0,1.2,0.5714,0.0,0.4286,7,0.8092,0.4514,0.3607,0.6333,0.4318,1.7,2.6,0.36,0.3333,9.5,9.3,0
D1_20250427_Bochum_Union Berlin,2025-04-27,2425,Bochum,Union Berlin,1371.0,1488.3,-117.29999999999995,0.0,0.7,0.2,0.7,1.1,1.5,1.9,1.6,0.5714,0.1429,0.2857,7,0.3784,0.3497,0.3083,0.5158,0.4444,2.6,1.3,0.5455,0.4,9.3,9.8,1
D1_20250427_Werder Bremen_St Pauli,2025-04-27,2425,Werder Bremen,St Pauli,1548.3,1469.4,78.89999999999986,0.8,0.6,0.4,0.3,1.4,0.8,1.8,1.4,1.0,0.0,0.0,1,0.49,0.3125,0.3391,0.5056,0.5876,2.1,1.2,0.5,0.375,12.3,11.6,1
D1_20250502_Heidenheim_Bochum,2025-05-02,2425,Heidenheim,Bochum,1427.9,1371.8,56.100000000000136,0.4,0.1,0.2,0.4,0.8,1.0,1.7,1.8,0.0,0.6667,0.3333,3,0.3805,0.2712,0.3636,0.5169,0.5347,2.3,2.7,0.5,0.4,11.7,9.1,1
D1_20250503_Union Berlin_Werder Bremen,2025-05-03,2425,Union Berlin,Werder Bremen,1487.5,1540.7,-53.200000000000045,0.7,0.9,0.4,0.6,1.2,1.4,1.7,1.5,0.6,0.0,0.4,5,0.4,0.301,0.3066,0.4356,0.5116,1.4,2.0,0.5,0.5,10.0,13.0,1
D1_20250503_St Pauli_Stuttgart,2025-05-03,2425,St Pauli,Stuttgart,1476.9,1527.5,-50.59999999999991,0.5,0.3,0.4,0.5,0.8,1.7,1.2,2.0,1.0,0.0,0.0,1,0.3603,0.3305,0.3644,0.6087,0.5052,1.6,2.8,0.375,0.6471,11.3,12.1,2
D1_20250503_Dortmund_Wolfsburg,2025-05-03,2425,Dortmund,Wolfsburg,1608.9,1472.9,136.0,0.9,0.1,0.6,0.5,2.3,1.0,1.3,1.3,0.7143,0.1429,0.1429,7,0.7126,0.3158,0.2787,0.6465,0.4583,1.2,2.3,0.3913,0.2,11.1,11.8,0
D1_20250503_M'gladbach_Hoffenheim,2025-05-03,2425,M'gladbach,Hoffenheim,1501.5,1448.1,53.40000000000009,0.3,0.3,0.3,0.4,1.8,1.4,1.9,1.4,0.7143,0.1429,0.1429,7,0.4619,0.3981,0.3217,0.3723,0.3776,2.2,2.5,0.5,0.5714,9.5,11.3,1
D1_20250503_RB Leipzig_Bayern Munich,2025-05-03,2425,RB Leipzig,Bayern Munich,1594.8,1760.6,-165.79999999999995,0.5,0.9,0.6,0.8,1.2,2.5,1.3,1.0,0.1429,0.2857,0.5714,7,0.4171,0.2897,0.4345,0.5366,0.6154,2.2,1.8,0.5833,0.44,10.8,10.4,1
D1_20250504_Augsburg_Holstein Kiel,2025-05-04,2425,Augsburg,Holstein Kiel,1546.0,1408.6,137.4000000000001,0.4,0.4,0.5,0.4,0.9,1.2,0.7,2.0,0.0,0.0,1.0,1,0.5303,0.2752,0.3361,0.4316,0.4423,2.6,2.6,0.3333,0.5833,10.0,11.3,2
D1_20250504_Freiburg_Leverkusen,2025-05-04,2425,Freiburg,Leverkusen,1571.3,1770.7,-199.4000000000001,0.6,0.8,0.5,0.9,1.6,1.7,1.1,0.8,0.2857,0.1429,0.5714,7,0.4055,0.3622,0.3287,0.4459,0.6593,1.5,1.6,0.375,0.5294,8.9,11.7,1
D1_20250504_Mainz_Ein Frankfurt,2025-05-04,2425,Mainz,Ein Frankfurt,1546.6,1597.8,-51.200000000000045,0.2,0.7,0.6,0.4,1.5,1.6,1.5,1.4,0.1429,0.4286,0.4286,7,0.5102,0.3471,0.3769,0.4457,0.4545,2.5,1.5,0.3333,0.5625,9.7,8.0,1
